Nome Município;Cod Município Completo
Lebon Regis;4209706
Luzerna;4210035
Macieira;4210050
Matos Costa;4210704
Ouro;4211801
Pinheiro Preto;4213005
Rio das Antas;4214409
Salto Veloso;4215406
Tangara;4217907
Treze Tilias;4218509
Vargem Bonita;4219176
Videira;4219309
Alto Bela Vista;4200754
Arabuta;4201273
Arvoredo;4201653
Concordia;4204301
Ipira;4207601
Ipumirim;4207700
Irani;4207809
Ita;4208005
Lindoia do Sul;4209854
Paial;4211876
Peritiba;4212601
Piratuba;4213104
Presidente Castello Branco;4213906
Seara;4217501
Xavantina;4219606
Bela Vista do Toldo;4202131
Canoinhas;4203808
Irineopolis;4207908
Itaiopolis;4208104
Mafra;4210100
Major Vieira;4210308
Monte Castelo;4211108
Papanduva;4212205
Porto Uniao;4213609
Santa Terezinha;4215679
Timbo Grande;4218251
Tres Barras;4218301
Campo Alegre;4203303
Rio Negrinho;4215000
Sao Bento do Sul;4215802
Araquari;4201307
Balneario Barra do Sul;4202057
Corupa;4204509
Garuva;4205803
Guaramirim;4206504
Itapoa;4208450
Jaragua do Sul;4208906
Joinville;4209102
Massaranduba;4210605
Sao Francisco do Sul;4216206
Schroeder;4217402
Abdon Batista;4200051
Brunopolis;4202875
Campos Novos;4203600
Curitibanos;4204806
Frei Rogerio;4205555
Monte Carlo;4211058
Ponte Alta;4213302
Ponte Alta do Norte;4213351
Santa Cecilia;4215505
Sao Cristovao do Sul;4216057
Vargem;4219150
Zortea;4219853
Anita Garibaldi;4201000
Bocaina do Sul;4202438
Bom Jardim da Serra;4202503
Bom Retiro;4202602
Capao Alto;4203253
Campo Belo do Sul;4203402
Celso Ramos;4204152
Cerro Negro;4204178
Correia Pinto;4204558
Lages;4209300
Otacilio Costa;4211751
Painel;4211892
Palmeira;4212056
Rio Rufino;4215059
Sao Joaquim;4216503
Sao Jose do Cerrito;4216800
Urubici;4218905
Urupema;4218954
Agronomica;4200309
Aurora;4201901
Braco do Trombudo;4202859
Dona Emma;4205100
Ibirama;4206900
Jose Boiteux;4209151
Laurentino;4209508
Lontras;4209904
Mirim Doce;4210852
Pouso Redondo;4213708
Presidente Getulio;4214003
Presidente Nereu;4214102
Rio do Campo;4214508
Rio do Oeste;4214607
Rio do Sul;4214805
Salete;4215307
Taio;4217808
Trombudo Central;4218608
Vitor Meireles;4219358
Witmarsum;4219408
Apiuna;4201257
Ascurra;4201703
Benedito Novo;4202206
Blumenau;4202404
Botuvera;4202701
Brusque;4202909
Doutor Pedrinho;4205159
Gaspar;4205902
Guabiruba;4206306
Indaial;4207502
Luiz Alves;4210001
Pomerode;4213203
Rio dos Cedros;4214706
Rodeio;4215109
Timbo;4218202
Balneario Camboriu;4202008
Barra Velha;4202107
Bombinhas;4202453
Camboriu;4203204
Ilhota;4207106
Itajai;4208203
Itapema;4208302
Navegantes;4211306
Penha;4212502
Balneario Picarras;4212809
Porto Belo;4213500
Sao Joao do Itaperiu;4216354
Agrolandia;4200200
Atalanta;4201802
Chapadao do Lageado;4204194
Imbuia;4207403
Ituporanga;4208500
Petrolandia;4212700
Vidal Ramos;4219200
Angelina;4200903
Canelinha;4203709
Leoberto Leal;4209805
Major Gercino;4210209
Nova Trento;4211504
Sao Joao Batista;4216305
Tijucas;4218004
Antonio Carlos;4201208
Biguacu;4202305
Florianopolis;4205407
Governador Celso Ramos;4206009
Palhoca;4211900
Paulo Lopes;4212304
Santo Amaro da Imperatriz;4215703
Sao Jose;4216602
Sao Pedro de Alcantara;4217253
Aguas Mornas;4200606
Alfredo Wagner;4200705
Anitapolis;4201109
Rancho Queimado;4214300
Sao Bonifacio;4215901
Armazem;4201505
Braco do Norte;4202800
Capivari de Baixo;4203956
Garopaba;4205704
Grao Para;4206108
Gravatal;4206207
Imarui;4207205
Imbituba;4207304
Jaguaruna;4208807
Laguna;4209409
Orleans;4211702
Pedras Grandes;4212403
Pescaria Brava;4212650
Rio Fortuna;4214904
Sangao;4215455
Santa Rosa de Lima;4215604
Sao Ludgero;4217006
Sao Martinho;4217105
Treze de Maio;4218400
Tubarao;4218707
Cocal do Sul;4204251
Criciuma;4204608
Forquilhinha;4205456
Icara;4207007
Lauro Muller;4209607
Morro da Fumaca;4211207
Nova Veneza;4211603
Sideropolis;4217600
Treviso;4218350
Urussanga;4219002
Balneario Rincao;4220000
Ararangua;4201406
Balneario Arroio do Silva;4201950
Balneario Gaivota;4202073
Ermo;4205191
Jacinto Machado;4208708
Maracaja;4210407
Meleiro;4210803
Morro Grande;4211256
Passo de Torres;4212254
Praia Grande;4213807
Santa Rosa do Sul;4215653
Sao Joao do Sul;4216404
Sombrio;4217709
Timbe do Sul;4218103
Turvo;4218806
Alecrim;4300307
Candido Godoi;4304309
Independencia;4310405
Novo Machado;4313425
Porto Lucena;4315008
Porto Maua;4315057
Porto Vera Cruz;4315073
Santa Rosa;4317202
Santo Cristo;4317905
Sao Jose do Inhacora;4318499
Tres de Maio;4321808
Tucunduva;4322103
Tuparendi;4322301
Barra do Guarita;4301859
Boa Vista do Burica;4302204
Bom Progresso;4302378
Braga;4302600
Campo Novo;4304002
Crissiumal;4306007
Derrubadas;4306320
Doutor Mauricio Cardoso;4306734
Esperanca do Sul;4307450
Horizontina;4309605
Humaita;4309704
Miraguai;4312302
Nova Candelaria;4313011
Redentora;4315404
Sao Martinho;4319109
Sede Nova;4320230
Tenente Portela;4321402
Tiradentes do Sul;4321477
Tres Passos;4321907
Vista Gaucha;4323705
Alpestre;4300505
Ametista do Sul;4300646
Caicara;4303400
Constantina;4305801
Cristal do Sul;4306072
Dois Irmaos das Missoes;4306429
Engenho Velho;4306924
Erval Seco;4307302
Frederico Westphalen;4308508
Gramado dos Loureiros;4309126
Irai;4310504
Liberato Salzano;4311601
Nonoai;4312708
Novo Tiradentes;4313441
Novo Xingu;4313466
Palmitinho;4313805
Pinheirinho do Vale;4314498
Planalto;4314704
Rio dos Indios;4315552
Rodeio Bonito;4315909
Rondinha;4316204
Seberi;4320206
Taquarucu do Sul;4321329
Tres Palmeiras;4321857
Trindade do Sul;4321956
Vicente Dutra;4323101
Vista Alegre;4323507
Aratiba;4300901
Aurea;4301552
Barao de Cotegipe;4301701
Barra do Rio Azul;4301925
Benjamin Constant do Sul;4302055
Campinas do Sul;4303806
Carlos Gomes;4304853
Centenario;4305116
Cruzaltense;4306130
Entre Rios do Sul;4306957
Erebango;4306973
Erechim;4307005
Erval Grande;4307203
Estacao;4307559
Faxinalzinho;4308052
Floriano Peixoto;4308250
Gaurama;4308706
Getulio Vargas;4308904
Ipiranga do Sul;4310462
Itatiba do Sul;4310702
Jacutinga;4310900
Marcelino Ramos;4311908
Mariano Moro;4312005
Paulo Bento;4314134
Ponte Preta;4314787
Quatro Irmaos;4315313
Sao Valentim;4319703
Severiano de Almeida;4320602
Tres Arroios;4321634
Viadutos;4322905
Barracao;4301800
Cacique Doble;4303202
Ibiaca;4309803
Machadinho;4311700
Maximiliano de Almeida;4312203
Paim Filho;4313607
Sananduva;4316600
Santo Expedito do Sul;4317954
Sao Joao da Urtiga;4318424
Sao Jose do Ouro;4318606
Tupanci do Sul;4322186
Caibate;4303301
Campina das Missoes;4303707
Cerro Largo;4305207
Guarani das Missoes;4309506
Mato Queimado;4312179
Porto Xavier;4315107
Roque Gonzales;4316303
Salvador das Missoes;4316477
Sao Paulo das Missoes;4319307
Sao Pedro do Butia;4319372
Sete de Setembro;4320578
Bossoroca;4302501
Catuipe;4305009
Dezesseis de Novembro;4306353
Entre-Ijuis;4306932
Eugenio de Castro;4307831
Girua;4309001
Pirapo;4314555
Rolador;4315958
Santo Angelo;4317509
Santo Antonio das Missoes;4317707
Sao Luiz Gonzaga;4318903
Sao Miguel das Missoes;4319158
Sao Nicolau;4319208
Senador Salgado Filho;4320321
Ubiretama;4322343
Vitoria das Missoes;4323754
Ajuricaba;4300208
Alegria;4300455
Augusto Pestana;4301503
Bozano;4302584
Chiapetta;4305405
Condor;4305702
Coronel Barros;4305871
Coronel Bicaco;4305900
Ijui;4310207
Inhacora;4310413
Nova Ramada;4313334
Panambi;4313904
Pejucara;4314308
Santo Augusto;4317806
Sao Valerio do Sul;4319737
Almirante Tamandare do Sul;4300471
Barra Funda;4301958
Boa Vista das Missoes;4302154
Carazinho;4304705
Cerro Grande;4305157
Chapada;4305306
Coqueiros do Sul;4305850
Jaboticaba;4310850
Lajeado do Bugre;4311429
Nova Boa Vista;4312955
Novo Barreiro;4313490
Palmeira das Missoes;4313706
Pinhal;4314456
Sagrada Familia;4316428
Santo Antonio do Planalto;4317756
Sao Jose das Missoes;4318457
Sao Pedro das Missoes;4319364
Sarandi;4320107
Agua Santa;4300059
Camargo;4303558
Casca;4304903
Caseiros;4304952
Charrua;4305371
Ciriaco;4305504
Coxilha;4305975
David Canabarro;4306304
Ernestina;4307054
Gentil;4308854
Ibiraiaras;4309902
Marau;4311809
Mato Castelhano;4312138
Muliterno;4312625
Nicolau Vergueiro;4312674
Passo Fundo;4314100
Pontao;4314779
Ronda Alta;4316105
Santa Cecilia do Sul;4316733
Santo Antonio do Palma;4317558
Sao Domingos do Sul;4318051
Sertao;4320503
Tapejara;4320909
Vanini;4322558
Vila Langaro;4323358
Vila Maria;4323408
Alto Alegre;4300554
Boa Vista do Cadeado;4302220
Boa Vista do Incra;4302238
Campos Borges;4304101
Cruz Alta;4306106
Espumoso;4307500
Fortaleza dos Valos;4308458
Ibiruba;4310009
Jacuizinho;4310876
Joia;4311155
Quinze de Novembro;4315354
Saldanha Marinho;4316436
Salto do Jacui;4316451
Santa Barbara do Sul;4316709
Colorado;4305603
Lagoa dos Tres Cantos;4311270
Nao-Me-Toque;4312658
Selbach;4320305
Tapera;4321006
Tio Hugo;4321469
Victor Graeff;4323200
Barros Cassal;4302006
Fontoura Xavier;4308300
Ibirapuita;4309951
Lagoao;4311254
Mormaco;4312427
Sao Jose do Herval;4318465
Soledade;4320800
Tunas;4322152
Andre da Rocha;4300661
Anta Gorda;4300703
Arvorezinha;4301404
Dois Lajeados;4306452
Guabiju;4309258
Guapore;4309407
Ilopolis;4310306
Itapuca;4310579
Montauri;4312351
Nova Alvorada;4312757
Nova Araca;4312807
Nova Bassano;4312906
Nova Prata;4313300
Parai;4314001
Protasio Alves;4315172
Putinga;4315206
Sao Jorge;4318440
Sao Valentim do Sul;4319711
Serafina Correa;4320404
Uniao da Serra;4322350
Vista Alegre do Prata;4323606
Bom Jesus;4302303
Cambara do Sul;4303608
Campestre da Serra;4303673
Capao Bonito do Sul;4304622
Esmeralda;4307401
Ipe;4310439
Jaquirana;4311122
Lagoa Vermelha;4311304
Monte Alegre dos Campos;4312377
Muitos Capoes;4312617
Pinhal da Serra;4314464
Sao Francisco de Paula;4318200
Sao Jose dos Ausentes;4318622
Vacaria;4322509
Antonio Prado;4300802
Bento Goncalves;4302105
Boa Vista do Sul;4302253
Carlos Barbosa;4304804
Caxias do Sul;4305108
Coronel Pilar;4305934
Cotipora;4305959
Fagundes Varela;4307864
Farroupilha;4307906
Flores da Cunha;4308201
Garibaldi;4308607
Monte Belo do Sul;4312385
Nova Padua;4313086
Nova Roma do Sul;4313359
Pinto Bandeira;4314548
Santa Tereza;4317251
Sao Marcos;4319000
Veranopolis;4322806
Vila Flores;4323309
Capao do Cipo;4304655
Itacurubi;4310553
Jari;4311130
Julio de Castilhos;4311205
Pinhal Grande;4314472
Quevedos;4315321
Santiago;4317400
Tupancireta;4322202
Unistalda;4322376
Cacequi;4302907
Dilermando de Aguiar;4306379
Itaara;4310538
Jaguari;4311106
Mata;4312104
Nova Esperanca do Sul;4313037
Santa Maria;4316907
Sao Martinho da Serra;4319125
Sao Pedro do Sul;4319406
Sao Sepe;4319604
Sao Vicente do Sul;4319802
Toropi;4321493
Vila Nova do Sul;4323457
Agudo;4300109
Dona Francisca;4306700
Faxinal do Soturno;4308003
Formigueiro;4308409
Ivora;4310751
Nova Palma;4313102
Restinga Seca;4315503
Sao Joao do Polesine;4318432
Silveira Martins;4320651
Arroio do Tigre;4301206
Candelaria;4304200
Estrela Velha;4307815
Gramado Xavier;4309159
Herveiras;4309571
Ibarama;4309753
Lagoa Bonita do Sul;4311239
Mato Leitao;4312153
Passa Sete;4314068
Santa Cruz do Sul;4316808
Segredo;4320263
Sinimbu;4320677
Sobradinho;4320701
Vale do Sol;4322533
Venancio Aires;4322608
Vera Cruz;4322707
Arroio do Meio;4301008
Bom Retiro do Sul;4302402
Boqueirao do Leao;4302451
Canudos do Vale;4304614
Capitao;4304697
Colinas;4305587
Coqueiro Baixo;4305835
Cruzeiro do Sul;4306205
Doutor Ricardo;4306759
Encantado;4306809
Estrela;4307807
Fazenda Vilanova;4308078
Forquetinha;4308433
Imigrante;4310363
Lajeado;4311403
Marques de Souza;4312054
Mucum;4312609
Nova Brescia;4313003
Paverama;4314159
Pouso Novo;4315131
Progresso;4315156
Relvado;4315453
Roca Sales;4315800
Santa Clara do Sul;4316758
Serio;4320453
Tabai;4320859
Taquari;4321303
Teutonia;4321451
Travesseiro;4321626
Vespasiano Correa;4322855
Westfalia;4323770
Cachoeira do Sul;4303004
Cerro Branco;4305132
Novo Cabrais;4313391
Pantano Grande;4313953
Paraiso do Sul;4314027
Passo do Sobrado;4314076
Rio Pardo;4315701
Alto Feliz;4300570
Barao;4301651
Bom Principio;4302352
Brochier;4302659
Capela de Santana;4304689
Feliz;4308102
Harmonia;4309555
Linha Nova;4311643
Marata;4311791
Montenegro;4312401
Pareci Novo;4314035
Poco das Antas;4314753
Portao;4314803
Salvador do Sul;4316501
Sao Jose do Hortencio;4318481
Sao Jose do Sul;4318614
Sao Pedro da Serra;4319356
Sao Sebastiao do Cai;4319505
Sao Vendelino;4319752
Tupandi;4322251
Vale Real;4322541
Canela;4304408
Dois Irmaos;4306403
Gramado;4309100
Igrejinha;4310108
Ivoti;4310801
Lindolfo Collor;4311627
Morro Reuter;4312476
Nova Petropolis;4313201
Picada Cafe;4314423
Presidente Lucena;4315149
Riozinho;4315750
Rolante;4316006
Santa Maria do Herval;4316956
Taquara;4321204
Tres Coroas;4321709
Arroio dos Ratos;4301107
Barao do Triunfo;4301750
Butia;4302709
Charqueadas;4305355
General Camara;4308805
Minas do Leao;4312252
Sao Jeronimo;4318408
Triunfo;4322004
Vale Verde;4322525
Alvorada;4300604
Ararica;4300877
Cachoeirinha;4303103
Campo Bom;4303905
Canoas;4304606
Eldorado do Sul;4306767
Estancia Velha;4307609
Esteio;4307708
Glorinha;4309050
Gravatai;4309209
Guaiba;4309308
Mariana Pimentel;4311981
Nova Hartz;4313060
Nova Santa Rita;4313375
Novo Hamburgo;4313409
Parobe;4314050
Porto Alegre;4314902
Sao Leopoldo;4318705
Sapiranga;4319901
Sapucaia do Sul;4320008
Sertao Santana;4320552
Viamao;4323002
Arroio do Sal;4301057
Balneario Pinhal;4301636
Capao da Canoa;4304630
Capivari do Sul;4304671
Caraa;4304713
Cidreira;4305454
Dom Pedro de Alcantara;4306551
Imbe;4310330
Itati;4310652
Mampituba;4311734
Maquine;4311775
Morrinhos do Sul;4312443
Mostardas;4312500
Osorio;4313508
Palmares do Sul;4313656
Santo Antonio da Patrulha;4317608
Tavares;4321352
Terra de Areia;4321436
Torres;4321501
Tramandai;4321600
Tres Cachoeiras;4321667
Tres Forquilhas;4321832
Xangri-la;4323804
Arambare;4300851
Barra do Ribeiro;4301909
Camaqua;4303509
Cerro Grande do Sul;4305173
Chuvisca;4305447
Dom Feliciano;4306502
Sentinela do Sul;4320354
Tapes;4321105
Alegrete;4300406
Barra do Quarai;4301875
Garruchos;4308656
Itaqui;4310603
Macambara;4311718
Manoel Viana;4311759
Quarai;4315305
Sao Borja;4318002
Sao Francisco de Assis;4318101
Uruguaiana;4322400
Rosario do Sul;4316402
Santa Margarida do Sul;4316972
"Sant'Ana do Livramento";4317103
Sao Gabriel;4318309
Acegua;4300034
Bage;4301602
Dom Pedrito;4306601
Hulha Negra;4309654
Lavras do Sul;4311502
Amaral Ferrador;4300638
Cacapava do Sul;4302808
Candiota;4304358
Encruzilhada do Sul;4306908
Pedras Altas;4314175
Pinheiro Machado;4314506
Piratini;4314605
Santana da Boa Vista;4317004
Arroio do Padre;4301073
Cangucu;4304507
Capao do Leao;4304663
Cerrito;4305124
Cristal;4306056
Morro Redondo;4312450
Pedro Osorio;4314209
Pelotas;4314407
Sao Lourenco do Sul;4318804
Turucu;4322327
Arroio Grande;4301305
Herval;4307104
Jaguarao;4311007
Chui;4305439
Rio Grande;4315602
Santa Vitoria do Palmar;4317301
Sao Jose do Norte;4318507
Corumba;5003207
Ladario;5005202
Porto Murtinho;5006903
Anastacio;5000708
Aquidauana;5001102
Dois Irmaos do Buriti;5003488
Miranda;5005608
Alcinopolis;5000252
Camapua;5002605
Coxim;5003306
Figueirao;5003900
Pedro Gomes;5006408
Rio Verde de Mato Grosso;5007406
Sao Gabriel do Oeste;5007695
Sonora;5007935
Bandeirantes;5001508
Campo Grande;5002704
Corguinho;5003108
Jaraguari;5004908
Rio Negro;5007307
Rochedo;5007505
Sidrolandia;5007901
Terenos;5008008
Cassilandia;5002902
Chapadao do Sul;5002951
Costa Rica;5003256
Paraiso das Aguas;5006275
Aparecida do Taboado;5001003
Inocencia;5004403
Paranaiba;5006309
Selviria;5007802
Agua Clara;5000203
Brasilandia;5002308
Ribas do Rio Pardo;5007109
Santa Rita do Pardo;5007554
Tres Lagoas;5008305
Anaurilandia;5000807
Bataguassu;5001904
Bataypora;5002001
Nova Andradina;5006200
Taquarussu;5007976
Bela Vista;5002100
Bodoquena;5002159
Bonito;5002209
Caracol;5002803
Guia Lopes da Laguna;5004106
Jardim;5005004
Nioaque;5005806
Amambai;5000609
Antonio Joao;5000906
Aral Moreira;5001243
Caarapo;5002407
Douradina;5003504
Dourados;5003702
Fatima do Sul;5003801
Itapora;5004502
Juti;5005152
Laguna Carapa;5005251
Maracaju;5005400
Nova Alvorada do Sul;5006002
Ponta Pora;5006606
Rio Brilhante;5007208
Vicentina;5008404
Angelica;5000856
Coronel Sapucaia;5003157
Deodapolis;5003454
Eldorado;5003751
Gloria de Dourados;5004007
Iguatemi;5004304
Itaquirai;5004601
Ivinhema;5004700
Japora;5004809
Jatei;5005103
Mundo Novo;5005681
Navirai;5005707
Novo Horizonte do Sul;5006259
Paranhos;5006358
Sete Quedas;5007703
Tacuru;5007950
Aripuana;5101407
Brasnorte;5101902
Castanheira;5102850
Colniza;5103254
Cotriguacu;5103379
Juina;5105150
Juruena;5105176
Rondolandia;5107578
Alta Floresta;5100250
Apiacas;5100805
Carlinda;5102793
Nova Bandeirantes;5106158
Paranaita;5106299
Nova Monte Verde;5108956
Colider;5103205
Guaranta do Norte;5104104
Matupa;5105606
Nova Canaa do Norte;5106216
Novo Mundo;5106265
Peixoto de Azevedo;5106422
Terra Nova do Norte;5108055
Nova Guarita;5108808
Campo Novo do Parecis;5102637
Campos de Julio;5102686
Comodoro;5103304
Diamantino;5103502
Sapezal;5107875
Juara;5105101
Novo Horizonte do Norte;5106273
Porto dos Gauchos;5106802
Sao Jose do Rio Claro;5107305
Tabapora;5107941
Nova Maringa;5108907
Ipiranga do Norte;5104526
Itanhanga;5104542
Lucas do Rio Verde;5105259
Nobres;5105903
Nova Mutum;5106224
Nova Ubirata;5106240
Santa Rita do Trivelato;5107768
Sorriso;5107925
Tapurah;5108006
Claudia;5103056
Feliz Natal;5103700
Itauba;5104559
Marcelandia;5105580
Nova Santa Helena;5106190
Santa Carmem;5107248
Sinop;5107909
Uniao do Sul;5108303
Vera;5108501
Gaucha do Norte;5103858
Nova Brasilandia;5106208
Paranatinga;5106307
Planalto da Serra;5106455
Alto Boa Vista;5100359
Bom Jesus do Araguaia;5101852
Canabrava do Norte;5102694
Confresa;5103353
Luciara;5105309
Novo Santo Antonio;5106315
Porto Alegre do Norte;5106778
Ribeirao Cascalheira;5107180
Sao Jose do Xingu;5107354
Santa Cruz do Xingu;5107743
Santa Terezinha;5107776
Sao Felix do Araguaia;5107859
Serra Nova Dourada;5107883
Vila Rica;5108600
Agua Boa;5100201
Campinapolis;5102603
Canarana;5102702
Nova Nazare;5106174
Nova Xavantina;5106257
Novo Sao Joaquim;5106281
Querencia;5107065
Santo Antonio do Leste;5107792
Araguaiana;5101001
Barra do Garcas;5101803
Cocalinho;5103106
"Conquista D'Oeste";5103361
Vila Bela da Santissima Trindade;5105507
Nova Lacerda;5106182
Pontes e Lacerda;5106752
Vale de Sao Domingos;5108352
Barra do Bugres;5101704
Denise;5103452
Nova Olimpia;5106232
Porto Estrela;5106851
Tangara da Serra;5107958
Araputanga;5101258
"Figueiropolis D'Oeste";5103809
"Gloria D'Oeste";5103957
Indiavai;5104500
Jauru;5105002
"Lambari D'Oeste";5105234
"Mirassol d'Oeste";5105622
Porto Esperidiao;5106828
Sao Jose dos Quatro Marcos;5107107
Reserva do Cabacal;5107156
Rio Branco;5107206
Salto do Ceu;5107750
Alto Paraguai;5100508
Arenapolis;5101308
Nortelandia;5106000
Santo Afonso;5107263
Nova Marilandia;5108857
Acorizal;5100102
Jangada;5104906
Rosario Oeste;5107701
Chapada dos Guimaraes;5103007
Cuiaba;5103403
Nossa Senhora do Livramento;5106109
Santo Antonio do Leverger;5107800
Varzea Grande;5108402
Barao de Melgaco;5101605
Caceres;5102504
Curvelandia;5103437
Pocone;5106505
Campo Verde;5102678
Primavera do Leste;5107040
Araguainha;5101209
General Carneiro;5103908
Guiratinga;5104203
Pontal do Araguaia;5106653
Ponte Branca;5106703
Poxoreo;5107008
Ribeiraozinho;5107198
Tesouro;5108105
Torixoreu;5108204
Dom Aquino;5103601
Itiquira;5104609
Jaciara;5104807
Juscimeira;5105200
Pedra Preta;5106372
Sao Jose do Povo;5107297
Sao Pedro da Cipa;5107404
Rondonopolis;5107602
Alto Araguaia;5100300
Alto Garcas;5100409
Alto Taquari;5100607
Crixas;5206404
Mozarlandia;5214002
Mundo Novo;5214051
Nova Crixas;5214838
Novo Planalto;5215256
Sao Miguel do Araguaia;5220207
Uirapuru;5221577
Araguapaz;5202155
Aruana;5202502
Britania;5203807
Faina;5207535
Goias;5208905
Itapirapua;5211008
Jussara;5212204
Matrincha;5212956
Santa Fe de Goias;5219258
Aragarcas;5201702
Arenopolis;5202353
Baliza;5203104
Bom Jardim de Goias;5203401
Diorama;5207105
Montes Claros de Goias;5213707
Piranhas;5217203
Alto Horizonte;5200555
Amaralina;5200829
Bonopolis;5203575
Campinacu;5204656
Campinorte;5204706
Campos Verdes;5204953
Estrela do Norte;5207501
Formoso;5208103
Mara Rosa;5212808
Minacu;5213087
Montividiu do Norte;5213772
Mutunopolis;5214101
Niquelandia;5214606
Nova Iguacu de Goias;5214879
Porangatu;5218003
Santa Tereza de Goias;5219605
Santa Terezinha de Goias;5219704
Trombas;5221452
Uruacu;5221601
Alto Paraiso de Goias;5200605
Campos Belos;5204904
Cavalcante;5205307
Colinas do Sul;5205521
Monte Alegre de Goias;5213509
Nova Roma;5214903
"Sao Joao d'Alianca";5220009
Teresina de Goias;5221080
Barro Alto;5203203
Carmo do Rio Verde;5205000
Ceres;5205406
Goianesia;5208608
Guaraita;5209291
Guarinos;5209457
Hidrolina;5209804
Ipiranga de Goias;5210158
Itapaci;5210901
Itapuranga;5211206
Morro Agudo de Goias;5213855
Nova America;5214705
Nova Gloria;5214861
Pilar de Goias;5216908
Rialma;5218607
Rianapolis;5218706
Rubiataba;5218904
Santa Isabel;5219357
Santa Rita do Novo Destino;5219456
Sao Luiz do Norte;5220157
Sao Patricio;5220280
Uruana;5221700
Anapolis;5201108
Aracu;5201603
Brazabrantes;5203609
Campo Limpo de Goias;5204854
Caturai;5205208
Damolandia;5206800
Heitorai;5209606
Inhumas;5210000
Itaberai;5210406
Itaguari;5210562
Itaguaru;5210604
Itaucu;5211404
Jaragua;5211800
Jesupolis;5212055
Nova Veneza;5215009
Ouro Verde de Goias;5215405
